Trial,Bandit,Reward,CumulativeReward,CumulativeRegret,Algorithm
6042,3,3.942447898973937,23604.02556127645,553,EpsilonGreedy
6043,3,3.8761272925557786,23607.901688569003,553,EpsilonGreedy
6044,3,3.845419354610875,23611.747107923613,553,EpsilonGreedy
6045,3,3.9101197286484775,23615.65722765226,553,EpsilonGreedy
6046,3,3.9426919093855823,23619.599919561646,553,EpsilonGreedy
6047,3,4.256742103697975,23623.856661665344,553,EpsilonGreedy
6048,1,2.0625944088560133,23625.9192560742,555,EpsilonGreedy
6049,0,1.0474924220992827,23626.9667484963,558,EpsilonGreedy
6050,3,4.0358928202174935,23631.002641316518,558,EpsilonGreedy
6051,3,3.9917485448603607,23634.99438986138,558,EpsilonGreedy
6052,3,4.3703470495701,23639.36473691095,558,EpsilonGreedy
6053,3,4.20349803332911,23643.56823494428,558,EpsilonGreedy
6054,3,3.994097375940845,23647.56233232022,558,EpsilonGreedy
6055,3,3.7154431694352477,23651.277775489656,558,EpsilonGreedy
6056,3,3.777127198449025,23655.054902688105,558,EpsilonGreedy
6057,3,4.4397615846651535,23659.49466427277,558,EpsilonGreedy
6058,0,0.7800763760744505,23660.274740648845,561,EpsilonGreedy
6059,3,4.164337608409141,23664.439078257255,561,EpsilonGreedy
6060,3,3.949836032706496,23668.38891428996,561,EpsilonGreedy
6061,3,3.992888946391283,23672.381803236352,561,EpsilonGreedy
6062,3,3.9470766726148905,23676.328879908968,561,EpsilonGreedy
6063,3,3.884162405555257,23680.213042314525,561,EpsilonGreedy
6064,3,3.870510889354946,23684.08355320388,561,EpsilonGreedy
6065,3,4.196958151324022,23688.280511355206,561,EpsilonGreedy
6066,3,4.440856791049734,23692.721368146256,561,EpsilonGreedy
6067,3,3.9269567620142074,23696.64832490827,561,EpsilonGreedy
6068,3,3.8967939459992658,23700.54511885427,561,EpsilonGreedy
6069,3,4.509751117492174,23705.054869971762,561,EpsilonGreedy
6070,3,3.8209636515941896,23708.875833623355,561,EpsilonGreedy
6071,0,1.2790614479387208,23710.154895071293,564,EpsilonGreedy
6072,3,3.920694794202057,23714.075589865493,564,EpsilonGreedy
6073,3,3.8122734270617706,23717.887863292555,564,EpsilonGreedy
6074,3,4.1491654175305035,23722.037028710085,564,EpsilonGreedy
6075,3,4.109710192817026,23726.146738902902,564,EpsilonGreedy
6076,3,3.9421423916511182,23730.088881294552,564,EpsilonGreedy
6077,3,4.237152534466559,23734.32603382902,564,EpsilonGreedy
6078,3,3.938789752710109,23738.26482358173,564,EpsilonGreedy
6079,3,3.9712769673068635,23742.236100549035,564,EpsilonGreedy
6080,3,4.311102577891564,23746.547203126927,564,EpsilonGreedy
6081,3,4.150077352853618,23750.69728047978,564,EpsilonGreedy
6082,3,4.122694076507138,23754.81997455629,564,EpsilonGreedy
6083,3,4.239540507114774,23759.059515063404,564,EpsilonGreedy
6084,3,4.1369367569057305,23763.19645182031,564,EpsilonGreedy
6085,0,0.8872580786964748,23764.083709899005,567,EpsilonGreedy
6086,3,3.873070948702424,23767.956780847708,567,EpsilonGreedy
6087,3,4.242949165837436,23772.199730013544,567,EpsilonGreedy
6088,3,4.321588955198299,23776.521318968742,567,EpsilonGreedy
6089,3,4.437269171108273,23780.95858813985,567,EpsilonGreedy
6090,3,4.057118080732277,23785.01570622058,567,EpsilonGreedy
6091,3,4.036073686640177,23789.05177990722,567,EpsilonGreedy
6092,3,3.761537655144117,23792.813317562362,567,EpsilonGreedy
6093,3,3.936626864083597,23796.749944426447,567,EpsilonGreedy
6094,3,3.948066253353745,23800.6980106798,567,EpsilonGreedy
6095,3,4.2564264616991165,23804.9544371415,567,EpsilonGreedy
6096,3,4.591411987380161,23809.54584912888,567,EpsilonGreedy
6097,3,3.5248348264715155,23813.070683955353,567,EpsilonGreedy
6098,3,4.006029947831063,23817.076713903185,567,EpsilonGreedy
6099,3,3.8261039910615615,23820.902817894246,567,EpsilonGreedy
6100,3,3.9528216717166345,23824.85563956596,567,EpsilonGreedy
6101,3,3.9479502131890474,23828.803589779152,567,EpsilonGreedy
6102,3,4.275561102578352,23833.07915088173,567,EpsilonGreedy
6103,3,4.2344944760870185,23837.31364535782,567,EpsilonGreedy
6104,3,3.5806018511514255,23840.89424720897,567,EpsilonGreedy
6105,3,4.163314024874737,23845.057561233843,567,EpsilonGreedy
6106,3,3.79706051456191,23848.854621748404,567,EpsilonGreedy
6107,3,3.931476213752764,23852.786097962155,567,EpsilonGreedy
6108,3,4.063600314401281,23856.849698276557,567,EpsilonGreedy
6109,3,3.9759454244231764,23860.82564370098,567,EpsilonGreedy
6110,3,4.071049841409672,23864.89669354239,567,EpsilonGreedy
6111,3,4.0136491843235085,23868.91034272671,567,EpsilonGreedy
6112,3,4.111643580286462,23873.021986306998,567,EpsilonGreedy
6113,3,4.247426079463643,23877.26941238646,567,EpsilonGreedy
6114,3,3.9067003040792576,23881.17611269054,567,EpsilonGreedy
6115,3,3.879324276025785,23885.055436966566,567,EpsilonGreedy
6116,3,3.724924433526829,23888.78036140009,567,EpsilonGreedy
6117,2,2.972393791690288,23891.75275519178,568,EpsilonGreedy
6118,3,4.103933659392886,23895.856688851174,568,EpsilonGreedy
6119,1,2.426756788980484,23898.283445640154,570,EpsilonGreedy
6120,3,4.232112146421383,23902.515557786577,570,EpsilonGreedy
6121,3,3.989839736639224,23906.505397523215,570,EpsilonGreedy
6122,3,3.9514183134000906,23910.456815836616,570,EpsilonGreedy
6123,3,4.046557554822254,23914.50337339144,570,EpsilonGreedy
6124,3,3.806337430956835,23918.309710822396,570,EpsilonGreedy
6125,2,3.37101697438629,23921.680727796782,571,EpsilonGreedy
6126,3,3.8787971584784096,23925.55952495526,571,EpsilonGreedy
6127,3,3.984688868757411,23929.544213824018,571,EpsilonGreedy
6128,3,3.765125038142769,23933.30933886216,571,EpsilonGreedy
6129,3,3.9295340936562395,23937.238872955815,571,EpsilonGreedy
6130,3,3.707859421764717,23940.94673237758,571,EpsilonGreedy
6131,3,4.418011363320201,23945.364743740898,571,EpsilonGreedy
6132,3,3.716148951632738,23949.08089269253,571,EpsilonGreedy
6133,3,3.9979862089852554,23953.078878901517,571,EpsilonGreedy
6134,3,4.056509140145103,23957.13538804166,571,EpsilonGreedy
6135,3,3.970137533108022,23961.10552557477,571,EpsilonGreedy
6136,3,3.936900623517474,23965.042426198288,571,EpsilonGreedy
6137,3,4.105591673975378,23969.148017872263,571,EpsilonGreedy
6138,3,3.8181799875688816,23972.96619785983,571,EpsilonGreedy
6139,3,4.2536958538410845,23977.21989371367,571,EpsilonGreedy
6140,3,4.009501466377156,23981.22939518005,571,EpsilonGreedy
6141,3,3.7295789654010085,23984.95897414545,571,EpsilonGreedy
6142,3,4.23148451233372,23989.190458657784,571,EpsilonGreedy
6143,3,4.183175319741861,23993.373633977524,571,EpsilonGreedy
6144,3,4.18246299849021,23997.556096976015,571,EpsilonGreedy
6145,3,3.879849348637243,24001.43594632465,571,EpsilonGreedy
6146,3,3.6154629602092143,24005.05140928486,571,EpsilonGreedy
6147,3,3.426231599878571,24008.47764088474,571,EpsilonGreedy
6148,3,4.236728533159964,24012.7143694179,571,EpsilonGreedy
6149,3,4.085929223205751,24016.800298641105,571,EpsilonGreedy
6150,3,4.31265019817363,24021.11294883928,571,EpsilonGreedy
6151,3,3.9840752873373813,24025.09702412662,571,EpsilonGreedy
6152,3,4.1003377239904495,24029.19736185061,571,EpsilonGreedy
6153,3,3.9495599115558457,24033.146921762163,571,EpsilonGreedy
6154,3,3.7132243664684403,24036.86014612863,571,EpsilonGreedy
6155,3,3.934719204739257,24040.79486533337,571,EpsilonGreedy
6156,3,4.139248614349276,24044.93411394772,571,EpsilonGreedy
6157,3,3.6957233599533543,24048.62983730767,571,EpsilonGreedy
6158,0,1.2591849785593054,24049.889022286232,574,EpsilonGreedy
6159,3,4.278180752577596,24054.16720303881,574,EpsilonGreedy
6160,3,3.9010047978270825,24058.068207836637,574,EpsilonGreedy
6161,3,3.720469140123504,24061.78867697676,574,EpsilonGreedy
6162,3,4.372663437309497,24066.16134041407,574,EpsilonGreedy
6163,3,4.108167104919875,24070.26950751899,574,EpsilonGreedy
6164,3,3.8137670353619866,24074.083274554352,574,EpsilonGreedy
6165,3,4.059358332582376,24078.142632886935,574,EpsilonGreedy
6166,3,4.5284694675120765,24082.67110235445,574,EpsilonGreedy
6167,3,3.917631033985249,24086.588733388435,574,EpsilonGreedy
