Trial,Bandit,Reward,CumulativeReward,CumulativeRegret,Algorithm
101,3,3.7785122547448724,387.5967200066112,17,ThompsonSampling
102,3,3.5995841533706487,391.1963041599818,17,ThompsonSampling
103,3,3.6442798717350318,394.84058403171684,17,ThompsonSampling
104,3,3.5982430945105177,398.43882712622735,17,ThompsonSampling
105,3,4.379386448710451,402.81821357493783,17,ThompsonSampling
106,3,3.8835858485091554,406.70179942344697,17,ThompsonSampling
107,3,3.9306118936411405,410.6324113170881,17,ThompsonSampling
108,3,3.6501422392375438,414.28255355632564,17,ThompsonSampling
109,3,4.004252169961886,418.2868057262875,17,ThompsonSampling
110,3,3.6343467320972183,421.92115245838477,17,ThompsonSampling
111,3,3.882722408904608,425.8038748672894,17,ThompsonSampling
112,3,3.6355537463118326,429.4394286136012,17,ThompsonSampling
113,3,3.8798959189181357,433.3193245325193,17,ThompsonSampling
114,3,3.9844907500742894,437.30381528259363,17,ThompsonSampling
115,3,4.215365929906037,441.5191812124997,17,ThompsonSampling
116,3,4.176948838840273,445.69613005133994,17,ThompsonSampling
117,3,4.49743691506633,450.19356696640625,17,ThompsonSampling
118,3,4.001131559426284,454.19469852583256,17,ThompsonSampling
119,3,4.156604017468048,458.3513025433006,17,ThompsonSampling
120,3,3.6514254191514963,462.0027279624521,17,ThompsonSampling
121,3,3.699791982038493,465.70251994449063,17,ThompsonSampling
122,3,3.984378532522847,469.6868984770135,17,ThompsonSampling
123,3,4.153173491767745,473.8400719687812,17,ThompsonSampling
124,3,3.965859689776562,477.80593165855777,17,ThompsonSampling
125,3,4.19063548005917,481.9965671386169,17,ThompsonSampling
126,3,4.078336572864048,486.07490371148094,17,ThompsonSampling
127,3,3.9027362838631356,489.9776399953441,17,ThompsonSampling
128,3,3.799738969373421,493.7773789647175,17,ThompsonSampling
129,3,3.812826217134603,497.5902051818521,17,ThompsonSampling
130,3,4.350363632294225,501.94056881414633,17,ThompsonSampling
131,3,4.04263173558917,505.9832005497355,17,ThompsonSampling
132,3,3.956633747094755,509.93983429683027,17,ThompsonSampling
133,3,3.953837398377749,513.893671695208,17,ThompsonSampling
134,3,3.9904445722618016,517.8841162674698,17,ThompsonSampling
135,3,3.8964131351692854,521.7805294026391,17,ThompsonSampling
136,3,4.080059497369776,525.8605889000089,17,ThompsonSampling
137,3,3.805733558788851,529.6663224587977,17,ThompsonSampling
138,3,4.407329987738805,534.0736524465365,17,ThompsonSampling
139,3,4.162735278931648,538.2363877254681,17,ThompsonSampling
140,3,4.2227059580636,542.4590936835317,17,ThompsonSampling
141,3,3.574026159039133,546.0331198425708,17,ThompsonSampling
142,3,3.82308445934133,549.8562043019122,17,ThompsonSampling
143,3,3.9485750061551363,553.8047793080673,17,ThompsonSampling
144,3,4.010605296551978,557.8153846046192,17,ThompsonSampling
145,3,3.9503713329097896,561.765755937529,17,ThompsonSampling
146,3,4.00601201117097,565.7717679486999,17,ThompsonSampling
147,3,4.157904512082085,569.929672460782,17,ThompsonSampling
148,3,3.782521040652863,573.7121935014349,17,ThompsonSampling
149,3,4.057549434471224,577.769742935906,17,ThompsonSampling
150,3,4.062320796705968,581.832063732612,17,ThompsonSampling
151,3,3.733319202441096,585.5653829350531,17,ThompsonSampling
152,3,3.8733477618497125,589.4387306969028,17,ThompsonSampling
153,3,4.175137786035491,593.6138684829383,17,ThompsonSampling
154,3,4.010181397696747,597.6240498806351,17,ThompsonSampling
155,3,4.1014453208060635,601.7254952014412,17,ThompsonSampling
156,3,4.029777237765446,605.7552724392066,17,ThompsonSampling
157,3,3.893972118346871,609.6492445575534,17,ThompsonSampling
158,3,3.8202029017854144,613.4694474593388,17,ThompsonSampling
159,3,3.8193278179680763,617.2887752773069,17,ThompsonSampling
160,3,3.73311754323557,621.0218928205425,17,ThompsonSampling
161,3,4.115255022814783,625.1371478433573,17,ThompsonSampling
162,3,3.7822496645233383,628.9193975078806,17,ThompsonSampling
163,3,4.069089874010731,632.9884873818913,17,ThompsonSampling
164,3,3.728309190977473,636.7167965728688,17,ThompsonSampling
165,3,4.028328290666167,640.745124863535,17,ThompsonSampling
166,3,4.396043990929965,645.1411688544649,17,ThompsonSampling
167,3,3.956915169772238,649.0980840242372,17,ThompsonSampling
168,3,4.182349573063145,653.2804335973003,17,ThompsonSampling
169,3,3.859944382527427,657.1403779798277,17,ThompsonSampling
170,3,3.8411644072732645,660.981542387101,17,ThompsonSampling
171,3,4.353659486349032,665.3352018734499,17,ThompsonSampling
172,3,4.117978860774138,669.453180734224,17,ThompsonSampling
173,3,4.090740354615527,673.5439210888395,17,ThompsonSampling
174,3,4.137123549265786,677.6810446381053,17,ThompsonSampling
175,3,4.39247392926469,682.07351856737,17,ThompsonSampling
176,3,3.967599328987891,686.041117896358,17,ThompsonSampling
177,3,4.154540747965591,690.1956586443235,17,ThompsonSampling
178,3,3.852013626039394,694.0476722703629,17,ThompsonSampling
179,3,3.9587659496195915,698.0064382199826,17,ThompsonSampling
180,3,3.998634501167484,702.00507272115,17,ThompsonSampling
181,3,3.893951449475211,705.8990241706252,17,ThompsonSampling
182,3,4.1661757068713765,710.0651998774966,17,ThompsonSampling
183,3,3.744977489223448,713.81017736672,17,ThompsonSampling
184,3,4.219921725229561,718.0300990919496,17,ThompsonSampling
185,3,4.082395137847022,722.1124942297967,17,ThompsonSampling
186,3,4.055150218035505,726.1676444478321,17,ThompsonSampling
187,3,3.807206957334043,729.9748514051662,17,ThompsonSampling
188,3,3.8007349690351395,733.7755863742013,17,ThompsonSampling
189,3,4.6383802493290816,738.4139666235304,17,ThompsonSampling
190,3,3.7488375569646633,742.1628041804951,17,ThompsonSampling
191,3,4.3482449113947945,746.5110490918898,17,ThompsonSampling
192,3,3.9575611723547466,750.4686102642446,17,ThompsonSampling
193,3,3.919794621111446,754.3884048853561,17,ThompsonSampling
194,3,4.065193710590671,758.4535985959467,17,ThompsonSampling
195,3,4.200294266010372,762.653892861957,17,ThompsonSampling
196,3,3.7771377057410405,766.4310305676981,17,ThompsonSampling
197,3,3.895468981995158,770.3264995496933,17,ThompsonSampling
198,3,3.8996975030299894,774.2261970527233,17,ThompsonSampling
199,3,4.074645396148532,778.3008424488718,17,ThompsonSampling
200,3,4.03935705399394,782.3401995028657,17,ThompsonSampling
201,3,3.8539943764588704,786.1941938793246,17,ThompsonSampling
202,3,3.8482976954921932,790.0424915748168,17,ThompsonSampling
203,3,3.9851517897026087,794.0276433645195,17,ThompsonSampling
204,3,4.2357190952761625,798.2633624597956,17,ThompsonSampling
205,3,4.1507315858750635,802.4140940456707,17,ThompsonSampling
206,3,3.9230933330922246,806.3371873787629,17,ThompsonSampling
207,3,3.7712398338206397,810.1084272125836,17,ThompsonSampling
208,3,4.250713450847079,814.3591406634307,17,ThompsonSampling
209,3,4.128590848765022,818.4877315121958,17,ThompsonSampling
210,3,3.841169988510928,822.3289015007067,17,ThompsonSampling
211,3,4.2727650579483685,826.6016665586551,17,ThompsonSampling
212,3,3.887800279861371,830.4894668385165,17,ThompsonSampling
213,3,4.104191253661999,834.5936580921784,17,ThompsonSampling
214,3,3.918508715326637,838.5121668075051,17,ThompsonSampling
215,3,3.707969205107432,842.2201360126126,17,ThompsonSampling
216,3,4.316987195126295,846.5371232077389,17,ThompsonSampling
217,3,3.9613592059429195,850.4984824136818,17,ThompsonSampling
218,3,3.7486854363172335,854.2471678499991,17,ThompsonSampling
219,3,4.222683245435877,858.4698510954349,17,ThompsonSampling
220,3,3.97249229409877,862.4423433895337,17,ThompsonSampling
221,3,4.00410102377933,866.446444413313,17,ThompsonSampling
222,3,4.308257576488168,870.7547019898011,17,ThompsonSampling
223,3,4.240047770443029,874.9947497602442,17,ThompsonSampling
224,3,4.396432666887259,879.3911824271314,17,ThompsonSampling
225,3,3.884382170248187,883.2755645973796,17,ThompsonSampling
226,3,4.331373847275652,887.6069384446553,17,ThompsonSampling
227,3,4.05832270079939,891.6652611454547,17,ThompsonSampling
228,3,4.040743694608155,895.7060048400629,17,ThompsonSampling
229,3,3.9394305175730717,899.645435357636,17,ThompsonSampling
230,3,4.013921462312614,903.6593568199486,17,ThompsonSampling
231,3,3.6410734865477794,907.3004303064963,17,ThompsonSampling
232,3,3.953550293594017,911.2539806000904,17,ThompsonSampling
233,3,4.15045403308356,915.4044346331739,17,ThompsonSampling
234,3,3.824780151195256,919.2292147843691,17,ThompsonSampling
235,3,4.277398022483714,923.5066128068528,17,ThompsonSampling
236,3,4.114384831143017,927.6209976379959,17,ThompsonSampling
237,3,3.4971242578004422,931.1181218957963,17,ThompsonSampling
238,3,3.9488344354510696,935.0669563312474,17,ThompsonSampling
239,3,3.9718742185510383,939.0388305497985,17,ThompsonSampling
240,3,4.053602356817663,943.0924329066162,17,ThompsonSampling
241,3,3.9084506814455526,947.0008835880617,17,ThompsonSampling
242,3,3.9920212956639,950.9929048837256,17,ThompsonSampling
243,3,3.9594977235387625,954.9524026072644,17,ThompsonSampling
244,2,3.2374072836514602,958.1898098909159,18,ThompsonSampling
245,3,4.415875330247312,962.6056852211632,18,ThompsonSampling
246,3,3.827956620187924,966.4336418413511,18,ThompsonSampling
247,3,4.070934123410618,970.5045759647618,18,ThompsonSampling
248,3,3.956348668683646,974.4609246334454,18,ThompsonSampling
249,3,4.0810578912476165,978.541982524693,18,ThompsonSampling
250,3,3.915149828450183,982.4571323531433,18,ThompsonSampling
251,3,3.865507170643043,986.3226395237863,18,ThompsonSampling
252,3,4.173884202717907,990.4965237265042,18,ThompsonSampling
253,3,4.107678722862361,994.6042024493665,18,ThompsonSampling
254,3,3.9886506959938632,998.5928531453604,18,ThompsonSampling
255,3,3.979270203956454,1002.5721233493169,18,ThompsonSampling
256,3,3.7597268325821886,1006.3318501818991,18,ThompsonSampling
257,3,4.175502379544722,1010.5073525614438,18,ThompsonSampling
258,3,4.309267744389587,1014.8166203058333,18,ThompsonSampling
259,3,4.211138313000524,1019.0277586188339,18,ThompsonSampling
260,3,3.8605703287988056,1022.8883289476327,18,ThompsonSampling
261,3,3.968586279868145,1026.8569152275008,18,ThompsonSampling
262,3,3.860777175497075,1030.717692402998,18,ThompsonSampling
263,2,3.1393233321855507,1033.8570157351835,19,ThompsonSampling
264,3,4.071260363108965,1037.9282760982924,19,ThompsonSampling
265,3,4.20144712278084,1042.1297232210732,19,ThompsonSampling
266,3,3.6802190196053446,1045.8099422406785,19,ThompsonSampling
267,3,4.075551833960438,1049.885494074639,19,ThompsonSampling
268,3,4.21908555290936,1054.1045796275482,19,ThompsonSampling
269,3,4.225665347772507,1058.3302449753207,19,ThompsonSampling
270,3,3.969721984820676,1062.2999669601413,19,ThompsonSampling
271,3,4.2809975743195485,1066.580964534461,19,ThompsonSampling
272,3,3.952397024014703,1070.5333615584757,19,ThompsonSampling
273,3,3.8222386912565747,1074.3556002497323,19,ThompsonSampling
274,3,3.9114529525012274,1078.2670532022335,19,ThompsonSampling
275,3,3.856130236169669,1082.1231834384032,19,ThompsonSampling
276,3,3.996545675524591,1086.1197291139279,19,ThompsonSampling
277,3,3.7062083952317626,1089.8259375091595,19,ThompsonSampling
278,3,3.7377663810600357,1093.5637038902196,19,ThompsonSampling
279,3,4.130383257555424,1097.694087147775,19,ThompsonSampling
280,3,4.15334885887855,1101.8474360066537,19,ThompsonSampling
281,3,3.6642580511900973,1105.5116940578437,19,ThompsonSampling
282,3,4.0534496181808555,1109.5651436760245,19,ThompsonSampling
283,3,3.870833421882985,1113.4359770979074,19,ThompsonSampling
284,3,4.1738800353396925,1117.609857133247,19,ThompsonSampling
285,3,4.058731554101616,1121.6685886873486,19,ThompsonSampling
286,3,4.113632063731157,1125.7822207510796,19,ThompsonSampling
287,3,4.028030834388834,1129.8102515854684,19,ThompsonSampling
288,3,3.8736075046998035,1133.6838590901682,19,ThompsonSampling
289,3,4.423093035439942,1138.1069521256081,19,ThompsonSampling
290,3,3.9275488024561303,1142.0345009280643,19,ThompsonSampling
291,3,4.09947698887975,1146.133977916944,19,ThompsonSampling
292,3,4.115752198601276,1150.2497301155454,19,ThompsonSampling
293,3,3.9125734869887894,1154.1623036025342,19,ThompsonSampling
294,3,4.094832170625306,1158.2571357731595,19,ThompsonSampling
295,3,4.209985146530046,1162.4671209196895,19,ThompsonSampling
296,3,3.6985919489792805,1166.1657128686688,19,ThompsonSampling
297,3,4.181856587475804,1170.3475694561446,19,ThompsonSampling
298,3,3.979416348900244,1174.3269858050448,19,ThompsonSampling
299,3,4.177517758680042,1178.504503563725,19,ThompsonSampling
300,3,3.841055233924488,1182.3455587976493,19,ThompsonSampling
301,3,3.8115930776276157,1186.157151875277,19,ThompsonSampling
302,3,3.888843971058837,1190.0459958463357,19,ThompsonSampling
303,3,3.9040771490344834,1193.9500729953702,19,ThompsonSampling
304,3,3.828088365263622,1197.7781613606337,19,ThompsonSampling
305,3,3.755444218392177,1201.5336055790258,19,ThompsonSampling
306,3,3.9175289527228156,1205.4511345317485,19,ThompsonSampling
307,3,3.7941855830766547,1209.245320114825,19,ThompsonSampling
308,3,3.9685381545264633,1213.2138582693515,19,ThompsonSampling
309,3,3.705087266794562,1216.918945536146,19,ThompsonSampling
310,3,4.011140558367173,1220.9300860945132,19,ThompsonSampling
311,3,4.183424785569252,1225.1135108800825,19,ThompsonSampling
312,3,3.68999279347598,1228.8035036735585,19,ThompsonSampling
313,3,3.94946635865625,1232.7529700322148,19,ThompsonSampling
314,3,3.6825408847040118,1236.4355109169187,19,ThompsonSampling
315,3,3.903173931769391,1240.338684848688,19,ThompsonSampling
316,3,3.921800335083213,1244.2604851837712,19,ThompsonSampling
317,3,3.5173723316527346,1247.7778575154239,19,ThompsonSampling
318,3,4.153805479180452,1251.9316629946043,19,ThompsonSampling
319,3,3.929759809029891,1255.8614228036342,19,ThompsonSampling
320,3,4.06983152545644,1259.9312543290907,19,ThompsonSampling
321,3,4.011576110090853,1263.9428304391815,19,ThompsonSampling
322,3,3.566029939238778,1267.5088603784204,19,ThompsonSampling
323,3,4.07985326473722,1271.5887136431577,19,ThompsonSampling
324,3,4.045254476786612,1275.6339681199443,19,ThompsonSampling
325,3,4.121367982253097,1279.7553361021974,19,ThompsonSampling
326,3,4.2946687294240515,1284.0500048316214,19,ThompsonSampling
327,3,3.9707210715799994,1288.0207259032015,19,ThompsonSampling
328,3,3.861210592565859,1291.8819364957674,19,ThompsonSampling
329,3,3.896875654404967,1295.7788121501724,19,ThompsonSampling
330,3,3.8947068155100046,1299.6735189656824,19,ThompsonSampling
331,3,3.986865523613142,1303.6603844892957,19,ThompsonSampling
332,3,4.067869616878333,1307.728254106174,19,ThompsonSampling
333,3,4.098497100070794,1311.8267512062448,19,ThompsonSampling
334,3,3.9987656079013836,1315.825516814146,19,ThompsonSampling
335,3,3.6847704836077755,1319.5102872977538,19,ThompsonSampling
336,3,4.16980369476222,1323.6800909925162,19,ThompsonSampling
337,3,4.152289680625152,1327.8323806731414,19,ThompsonSampling
338,3,4.021706694846344,1331.8540873679879,19,ThompsonSampling
339,3,3.880050953434064,1335.7341383214218,19,ThompsonSampling
340,3,3.8520907298514837,1339.5862290512732,19,ThompsonSampling
341,3,4.259119509863622,1343.845348561137,19,ThompsonSampling
342,3,4.013164482093149,1347.85851304323,19,ThompsonSampling
343,3,4.154269548296055,1352.012782591526,19,ThompsonSampling
344,3,4.184502464087881,1356.197285055614,19,ThompsonSampling
345,3,4.40825950407771,1360.6055445596917,19,ThompsonSampling
346,3,3.7260156159846582,1364.3315601756763,19,ThompsonSampling
347,3,3.921013433924238,1368.2525736096004,19,ThompsonSampling
348,3,4.291799893346561,1372.5443735029469,19,ThompsonSampling
349,3,4.18108367304136,1376.7254571759881,19,ThompsonSampling
350,3,3.890818851980043,1380.616276027968,19,ThompsonSampling
351,3,4.324925125518763,1384.9412011534869,19,ThompsonSampling
352,3,4.228144419497305,1389.1693455729842,19,ThompsonSampling
353,3,4.043485996874508,1393.2128315698587,19,ThompsonSampling
354,3,4.005871888917105,1397.2187034587757,19,ThompsonSampling
355,3,4.219994902943169,1401.438698361719,19,ThompsonSampling
356,3,4.142971467672886,1405.5816698293918,19,ThompsonSampling
357,3,3.876682636217737,1409.4583524656096,19,ThompsonSampling
358,3,4.196664046340189,1413.6550165119497,19,ThompsonSampling
359,3,3.7634243209053273,1417.4184408328551,19,ThompsonSampling
360,3,3.935215310413608,1421.3536561432688,19,ThompsonSampling
361,3,4.026665875588862,1425.3803220188577,19,ThompsonSampling
362,3,3.9623818118662513,1429.3427038307238,19,ThompsonSampling
363,3,3.8792975918451438,1433.222001422569,19,ThompsonSampling
364,3,4.029668461741253,1437.2516698843103,19,ThompsonSampling
365,3,3.9441709774937603,1441.195840861804,19,ThompsonSampling
366,3,3.7816855913313665,1444.9775264531354,19,ThompsonSampling
367,3,3.709203838534598,1448.68673029167,19,ThompsonSampling
368,3,4.04727828937176,1452.7340085810417,19,ThompsonSampling
369,3,4.289290091480231,1457.023298672522,19,ThompsonSampling
370,3,4.026584811037301,1461.0498834835594,19,ThompsonSampling
371,3,3.9653574285595012,1465.0152409121188,19,ThompsonSampling
372,3,4.23748274980145,1469.2527236619203,19,ThompsonSampling
373,3,4.160552738017821,1473.413276399938,19,ThompsonSampling
374,3,3.853959923301629,1477.2672363232396,19,ThompsonSampling
375,3,4.224654459028552,1481.491890782268,19,ThompsonSampling
376,3,4.08175997885595,1485.5736507611239,19,ThompsonSampling
377,3,3.842116997863126,1489.415767758987,19,ThompsonSampling
378,3,3.8264017045061514,1493.2421694634932,19,ThompsonSampling
379,3,4.181168931272986,1497.4233383947662,19,ThompsonSampling
380,3,4.181956714604166,1501.6052951093704,19,ThompsonSampling
381,3,3.8673162508092007,1505.4726113601796,19,ThompsonSampling
382,3,3.693383949499331,1509.165995309679,19,ThompsonSampling
383,3,4.041832165299325,1513.2078274749783,19,ThompsonSampling
384,3,4.001022895432245,1517.2088503704106,19,ThompsonSampling
385,3,3.9697644837915353,1521.1786148542021,19,ThompsonSampling
386,3,3.3726905807513523,1524.5513054349535,19,ThompsonSampling
387,3,4.252428608186237,1528.8037340431397,19,ThompsonSampling
388,3,3.7592872780063766,1532.5630213211462,19,ThompsonSampling
389,3,3.985738350620975,1536.5487596717671,19,ThompsonSampling
390,3,4.217754126651606,1540.7665137984188,19,ThompsonSampling
391,3,3.940033250959933,1544.7065470493787,19,ThompsonSampling
392,3,3.6749553002159483,1548.3815023495947,19,ThompsonSampling
393,3,4.030542051866357,1552.4120444014611,19,ThompsonSampling
394,3,3.630961087141004,1556.0430054886021,19,ThompsonSampling
395,3,3.9530422107371406,1559.9960476993392,19,ThompsonSampling
396,3,4.034645101948793,1564.030692801288,19,ThompsonSampling
397,3,4.117329879506009,1568.1480226807942,19,ThompsonSampling
398,3,4.012711209527138,1572.1607338903214,19,ThompsonSampling
399,3,4.1723922296014875,1576.3331261199228,19,ThompsonSampling
400,3,4.151244312992947,1580.4843704329157,19,ThompsonSampling
401,3,4.188090560096136,1584.6724609930118,19,ThompsonSampling
402,3,3.87205584899853,1588.5445168420104,19,ThompsonSampling
403,3,4.067427771800952,1592.6119446138114,19,ThompsonSampling
404,3,3.927098226216479,1596.5390428400278,19,ThompsonSampling
405,3,3.9855836768764306,1600.5246265169042,19,ThompsonSampling
406,3,4.304996454913958,1604.829622971818,19,ThompsonSampling
407,3,3.9572096934715777,1608.7868326652897,19,ThompsonSampling
408,3,4.146142189952034,1612.9329748552418,19,ThompsonSampling
409,3,4.087878995545363,1617.0208538507873,19,ThompsonSampling
410,3,3.9070083386068806,1620.927862189394,19,ThompsonSampling
411,3,4.230777728126665,1625.1586399175208,19,ThompsonSampling
412,3,3.9317902575621764,1629.090430175083,19,ThompsonSampling
413,3,4.004287833274975,1633.0947180083579,19,ThompsonSampling
414,3,3.911275991330596,1637.0059939996884,19,ThompsonSampling
415,3,4.268913445135318,1641.2749074448236,19,ThompsonSampling
416,3,3.720668031125382,1644.995575475949,19,ThompsonSampling
417,3,3.9768124944224086,1648.9723879703713,19,ThompsonSampling
418,3,3.934204839179742,1652.906592809551,19,ThompsonSampling
419,3,4.084856418630533,1656.9914492281816,19,ThompsonSampling
420,3,3.8243503140408683,1660.8157995422225,19,ThompsonSampling
421,3,3.865146260639933,1664.6809458028624,19,ThompsonSampling
422,3,3.979712694732935,1668.6606584975953,19,ThompsonSampling
423,3,4.107401968352432,1672.7680604659477,19,ThompsonSampling
424,3,3.871855966600677,1676.6399164325483,19,ThompsonSampling
425,3,3.6831800648448643,1680.3230964973932,19,ThompsonSampling
426,3,4.060034701304271,1684.3831311986974,19,ThompsonSampling
427,3,3.888937325014065,1688.2720685237114,19,ThompsonSampling
428,3,4.353459936585822,1692.6255284602971,19,ThompsonSampling
429,3,4.344998144473399,1696.9705266047706,19,ThompsonSampling
430,3,3.833899713181282,1700.804426317952,19,ThompsonSampling
431,3,4.222245506884083,1705.026671824836,19,ThompsonSampling
432,3,3.9685301490093603,1708.9952019738455,19,ThompsonSampling
433,3,4.211051065524929,1713.2062530393705,19,ThompsonSampling
434,3,3.8318779838625514,1717.038131023233,19,ThompsonSampling
435,3,4.098516375909686,1721.1366473991427,19,ThompsonSampling
436,3,3.834340857631137,1724.9709882567738,19,ThompsonSampling
437,3,4.179094704797882,1729.1500829615718,19,ThompsonSampling
438,3,3.985631483043825,1733.1357144446156,19,ThompsonSampling
439,3,3.670916841725697,1736.8066312863414,19,ThompsonSampling
